iter	Passed	Remaining
4806	16280	4040
4807	16284	4037
4808	16288	4033
4809	16291	4030
4810	16294	4027
4811	16298	4023
4812	16308	4021
4813	16328	4022
4814	16332	4019
4815	16335	4015
4816	16339	4012
4817	16342	4009
4818	16345	4005
4819	16349	4002
4820	16352	3999
4821	16355	3995
4822	16358	3992
4823	16361	3988
4824	16364	3985
4825	16368	3981
4826	16371	3978
4827	16375	3975
4828	16378	3971
4829	16381	3968
4830	16384	3964
4831	16388	3961
4832	16392	3958
4833	16395	3954
4834	16399	3951
4835	16402	3947
4836	16405	3944
4837	16408	3940
4838	16411	3937
4839	16414	3933
4840	16417	3930
4841	16420	3927
4842	16422	3923
4843	16426	3920
4844	16429	3916
4845	16432	3913
4846	16436	3909
4847	16439	3906
4848	16442	3903
4849	16446	3899
4850	16449	3896
4851	16453	3892
4852	16456	3889
4853	16459	3885
4854	16463	3882
4855	16466	3879
4856	16469	3875
4857	16473	3872
4858	16476	3869
4859	16479	3865
4860	16482	3862
4861	16486	3858
4862	16489	3855
4863	16492	3851
4864	16494	3848
4865	16498	3844
4866	16501	3841
4867	16504	3837
4868	16508	3834
4869	16511	3831
4870	16514	3827
4871	16517	3824
4872	16521	3821
4873	16524	3817
4874	16527	3814
4875	16531	3810
4876	16534	3807
4877	16537	3803
4878	16540	3800
4879	16544	3797
4880	16547	3793
4881	16551	3790
4882	16554	3786
4883	16558	3783
4884	16561	3780
4885	16564	3776
4886	16567	3773
4887	16571	3769
4888	16574	3766
4889	16578	3763
4890	16581	3759
4891	16584	3756
4892	16588	3753
4893	16592	3749
4894	16595	3746
4895	16598	3742
4896	16602	3739
4897	16605	3736
4898	16608	3732
4899	16612	3729
4900	16624	3727
4901	16631	3725
4902	16634	3721
4903	16637	3718
4904	16640	3714
4905	16643	3711
4906	16647	3708
4907	16651	3704
4908	16654	3701
4909	16657	3697
4910	16660	3694
4911	16663	3691
4912	16667	3687
4913	16670	3684
4914	16673	3680
4915	16676	3677
4916	16679	3673
4917	16683	3670
4918	16686	3667
4919	16689	3663
4920	16693	3660
4921	16696	3656
4922	16700	3653
4923	16704	3650
4924	16707	3646
4925	16710	3643
4926	16713	3639
4927	16718	3636
4928	16721	3633
4929	16725	3630
4930	16728	3626
4931	16732	3623
4932	16735	3619
4933	16738	3616
4934	16742	3613
4935	16745	3609
4936	16748	3606
4937	16751	3602
4938	16754	3599
4939	16757	3595
4940	16761	3592
4941	16764	3589
4942	16768	3585
4943	16771	3582
4944	16775	3579
4945	16779	3575
4946	16783	3572
4947	16786	3568
4948	16789	3565
4949	16793	3562
4950	16796	3558
4951	16799	3555
4952	16803	3552
4953	16807	3548
4954	16810	3545
4955	16814	3541
4956	16817	3538
4957	16821	3535
4958	16824	3531
4959	16827	3528
4960	16830	3524
4961	16833	3521
4962	16837	3518
4963	16841	3514
4964	16845	3511
4965	16847	3507
4966	16851	3504
4967	16854	3501
4968	16856	3497
4969	16860	3494
4970	16864	3490
4971	16867	3487
4972	16870	3484
4973	16875	3480
4974	16878	3477
4975	16881	3474
4976	16885	3470
4977	16889	3467
4978	16893	3464
4979	16896	3460
4980	16899	3457
4981	16903	3454
4982	16907	3450
4983	16910	3447
4984	16913	3443
4985	16916	3440
4986	16919	3436
4987	16922	3433
4988	16926	3430
4989	16929	3426
4990	16933	3423
4991	16936	3419
4992	16939	3416
4993	16943	3413
4994	16946	3409
4995	16949	3406
4996	16952	3402
4997	16956	3399
4998	16959	3396
4999	16963	3392
5000	16966	3389
5001	16969	3385
5002	16973	3382
5003	16977	3379
5004	16980	3375
5005	16983	3372
5006	16986	3368
5007	16990	3365
5008	16993	3362
5009	16997	3358
5010	17001	3355
5011	17004	3352
5012	17008	3348
5013	17011	3345
5014	17015	3342
5015	17019	3338
5016	17022	3335
5017	17025	3331
5018	17028	3328
5019	17032	3324
5020	17036	3321
5021	17039	3318
5022	17042	3314
5023	17045	3311
5024	17049	3308
5025	17051	3304
5026	17055	3301
5027	17058	3297
5028	17062	3294
5029	17065	3290
5030	17068	3287
5031	17072	3284
5032	17074	3280
5033	17078	3277
5034	17081	3273
5035	17085	3270
5036	17088	3267
5037	17091	3263
5038	17094	3260
5039	17097	3256
5040	17100	3253
5041	17103	3249
5042	17107	3246
5043	17110	3242
5044	17113	3239
5045	17116	3236
5046	17119	3232
5047	17123	3229
5048	17126	3225
5049	17130	3222
5050	17133	3219
5051	17137	3215
5052	17140	3212
5053	17143	3208
5054	17146	3205
5055	17150	3202
5056	17153	3198
5057	17157	3195
5058	17160	3191
5059	17163	3188
5060	17167	3185
5061	17170	3181
5062	17174	3178
5063	17177	3175
5064	17180	3171
5065	17183	3168
5066	17187	3164
5067	17190	3161
5068	17194	3157
5069	17197	3154
5070	17200	3151
5071	17203	3147
5072	17207	3144
5073	17210	3140
5074	17213	3137
5075	17217	3134
5076	17220	3130
5077	17224	3127
5078	17228	3124
5079	17231	3120
5080	17235	3117
5081	17238	3113
5082	17242	3110
5083	17245	3107
5084	17248	3103
5085	17251	3100
5086	17254	3096
5087	17257	3093
5088	17260	3089
5089	17264	3086
5090	17267	3083
5091	17270	3079
5092	17273	3076
5093	17276	3072
5094	17280	3069
5095	17283	3066
5096	17286	3062
5097	17289	3059
5098	17293	3055
5099	17297	3052
5100	17300	3048
5101	17303	3045
5102	17306	3042
5103	17309	3038
5104	17312	3035
5105	17316	3031
5106	17319	3028
5107	17323	3025
5108	17326	3021
5109	17329	3018
5110	17332	3014
5111	17335	3011
5112	17338	3007
5113	17341	3004
5114	17345	3001
5115	17348	2997
5116	17351	2994
5117	17355	2990
5118	17358	2987
5119	17361	2984
5120	17365	2980
5121	17368	2977
5122	17371	2973
5123	17375	2970
5124	17378	2967
5125	17381	2963
5126	17385	2960
5127	17388	2956
5128	17392	2953
5129	17395	2950
5130	17398	2946
5131	17402	2943
5132	17405	2939
5133	17408	2936
5134	17412	2933
5135	17415	2929
5136	17418	2926
5137	17421	2922
5138	17424	2919
5139	17427	2915
5140	17431	2912
5141	17434	2909
5142	17438	2905
5143	17441	2902
5144	17444	2898
5145	17447	2895
5146	17450	2892
5147	17454	2888
5148	17457	2885
5149	17460	2881
5150	17463	2878
5151	17466	2874
5152	17469	2871
5153	17472	2868
5154	17475	2864
5155	17479	2861
5156	17482	2857
5157	17485	2854
5158	17488	2850
5159	17492	2847
5160	17495	2844
5161	17499	2840
5162	17503	2837
5163	17506	2834
5164	17509	2830
5165	17512	2827
5166	17515	2823
5167	17517	2820
5168	17521	2816
5169	17524	2813
5170	17527	2809
5171	17530	2806
5172	17533	2803
5173	17537	2799
5174	17540	2796
5175	17543	2792
5176	17547	2789
5177	17550	2786
5178	17553	2782
5179	17556	2779
5180	17559	2775
5181	17563	2772
5182	17566	2768
5183	17569	2765
5184	17572	2762
5185	17575	2758
5186	17579	2755
5187	17583	2752
5188	17586	2748
5189	17589	2745
5190	17592	2741
5191	17595	2738
5192	17598	2734
5193	17602	2731
5194	17605	2728
5195	17608	2724
5196	17611	2721
5197	17615	2717
5198	17618	2714
5199	17621	2710
5200	17624	2707
5201	17627	2704
5202	17630	2700
5203	17634	2697
5204	17639	2694
5205	17643	2690
5206	17646	2687
5207	17650	2684
5208	17653	2680
5209	17657	2677
5210	17660	2673
5211	17663	2670
5212	17666	2667
5213	17669	2663
5214	17673	2660
5215	17677	2656
5216	17680	2653
5217	17683	2650
5218	17686	2646
5219	17689	2643
5220	17693	2639
5221	17696	2636
5222	17700	2633
5223	17703	2629
5224	17707	2626
5225	17710	2623
5226	17713	2619
5227	17717	2616
5228	17720	2612
5229	17723	2609
5230	17726	2605
5231	17730	2602
5232	17734	2599
5233	17737	2595
5234	17742	2592
5235	17745	2589
5236	17749	2585
5237	17752	2582
5238	17755	2579
5239	17759	2575
5240	17762	2572
5241	17766	2569
5242	17769	2565
5243	17772	2562
5244	17775	2558
5245	17778	2555
5246	17781	2551
5247	17784	2548
5248	17788	2545
5249	17791	2541
5250	17794	2538
5251	17797	2534
5252	17801	2531
5253	17804	2527
5254	17807	2524
5255	17810	2521
5256	17814	2517
5257	17817	2514
5258	17820	2510
5259	17823	2507
5260	17826	2504
5261	17830	2500
5262	17833	2497
5263	17837	2493
5264	17841	2490
5265	17844	2487
5266	17847	2483
5267	17850	2480
5268	17854	2477
5269	17857	2473
5270	17860	2470
5271	17863	2466
5272	17866	2463
5273	17869	2459
5274	17873	2456
5275	17877	2453
5276	17881	2449
5277	17884	2446
5278	17887	2443
5279	17890	2439
5280	17894	2436
5281	17897	2432
5282	17900	2429
5283	17903	2425
5284	17906	2422
5285	17909	2419
5286	17913	2415
5287	17916	2412
5288	17919	2408
5289	17922	2405
5290	17926	2402
5291	17929	2398
5292	17933	2395
5293	17936	2391
5294	17939	2388
5295	17943	2385
5296	17946	2381
5297	17950	2378
5298	17953	2375
5299	17957	2371
5300	17960	2368
5301	17963	2364
5302	17967	2361
5303	17969	2358
5304	17973	2354
5305	17976	2351
5306	17979	2347
5307	17982	2344
5308	17985	2340
5309	17988	2337
5310	17991	2334
5311	17996	2330
5312	17999	2327
5313	18003	2324
5314	18006	2320
5315	18009	2317
5316	18012	2313
5317	18015	2310
5318	18018	2306
5319	18021	2303
5320	18024	2300
5321	18027	2296
5322	18031	2293
5323	18033	2289
5324	18037	2286
5325	18040	2283
5326	18043	2279
5327	18047	2276
5328	18050	2272
5329	18054	2269
5330	18057	2266
5331	18060	2262
5332	18063	2259
5333	18066	2255
5334	18069	2252
5335	18073	2249
5336	18076	2245
5337	18080	2242
5338	18082	2238
5339	18086	2235
5340	18089	2231
5341	18092	2228
5342	18096	2225
5343	18099	2221
5344	18103	2218
5345	18106	2215
5346	18110	2211
5347	18113	2208
5348	18116	2204
5349	18119	2201
5350	18123	2198
5351	18126	2194
5352	18129	2191
5353	18132	2187
5354	18136	2184
5355	18139	2181
5356	18143	2177
5357	18146	2174
5358	18149	2170
5359	18153	2167
5360	18157	2164
5361	18160	2160
5362	18163	2157
5363	18166	2153
5364	18169	2150
5365	18172	2147
5366	18175	2143
5367	18178	2140
5368	18181	2136
5369	18185	2133
5370	18188	2130
5371	18191	2126
5372	18195	2123
5373	18198	2119
5374	18201	2116
5375	18205	2113
5376	18208	2109
5377	18212	2106
5378	18216	2103
5379	18219	2099
5380	18222	2096
5381	18225	2092
5382	18228	2089
5383	18231	2085
5384	18234	2082
5385	18238	2079
5386	18241	2075
5387	18245	2072
5388	18248	2068
5389	18251	2065
5390	18255	2062
5391	18258	2058
5392	18261	2055
5393	18264	2052
5394	18268	2048
5395	18271	2045
5396	18274	2041
5397	18278	2038
5398	18281	2035
5399	18285	2031
5400	18288	2028
5401	18291	2024
5402	18294	2021
5403	18298	2018
5404	18302	2014
5405	18306	2011
5406	18309	2008
5407	18314	2004
5408	18317	2001
5409	18321	1998
5410	18324	1994
5411	18327	1991
5412	18331	1987
5413	18334	1984
5414	18337	1981
5415	18340	1977
5416	18344	1974
5417	18347	1970
5418	18351	1967
5419	18354	1964
5420	18357	1960
5421	18360	1957
5422	18364	1953
5423	18367	1950
5424	18370	1947
5425	18373	1943
5426	18376	1940
5427	18380	1936
5428	18383	1933
5429	18387	1930
5430	18390	1926
5431	18394	1923
5432	18397	1919
5433	18400	1916
5434	18404	1913
5435	18407	1909
5436	18411	1906
5437	18414	1903
5438	18417	1899
5439	18421	1896
5440	18424	1892
5441	18427	1889
5442	18430	1886
5443	18433	1882
5444	18437	1879
5445	18441	1875
5446	18444	1872
5447	18447	1869
5448	18451	1865
5449	18454	1862
5450	18457	1858
5451	18461	1855
5452	18464	1852
5453	18467	1848
5454	18470	1845
5455	18473	1841
5456	18476	1838
5457	18480	1835
5458	18483	1831
5459	18486	1828
5460	18490	1824
5461	18493	1821
5462	18496	1818
5463	18500	1814
5464	18503	1811
5465	18506	1807
5466	18509	1804
5467	18512	1801
5468	18516	1797
5469	18519	1794
5470	18522	1790
5471	18525	1787
5472	18528	1784
5473	18531	1780
5474	18534	1777
5475	18538	1773
5476	18541	1770
5477	18544	1767
5478	18547	1763
5479	18551	1760
5480	18554	1756
5481	18557	1753
5482	18561	1750
5483	18564	1746
5484	18568	1743
5485	18571	1740
5486	18575	1736
5487	18578	1733
5488	18581	1729
5489	18584	1726
5490	18587	1723
5491	18590	1719
5492	18594	1716
5493	18597	1712
5494	18600	1709
5495	18603	1706
5496	18606	1702
5497	18610	1699
5498	18613	1695
5499	18616	1692
5500	18620	1689
5501	18623	1685
5502	18626	1682
5503	18630	1678
5504	18633	1675
5505	18636	1672
5506	18639	1668
5507	18642	1665
5508	18645	1661
5509	18648	1658
5510	18652	1655
5511	18656	1651
5512	18659	1648
5513	18662	1644
5514	18665	1641
5515	18674	1638
5516	18677	1635
5517	18680	1631
5518	18683	1628
5519	18687	1625
5520	18690	1621
5521	18694	1618
5522	18697	1614
5523	18701	1611
5524	18705	1608
5525	18708	1604
5526	18713	1601
5527	18717	1598
5528	18721	1594
5529	18724	1591
5530	18728	1588
5531	18731	1584
5532	18734	1581
5533	18738	1577
5534	18741	1574
5535	18745	1571
5536	18749	1567
5537	18752	1564
5538	18756	1561
5539	18759	1557
5540	18763	1554
5541	18766	1550
5542	18770	1547
5543	18773	1544
5544	18776	1540
5545	18780	1537
5546	18783	1533
5547	18787	1530
5548	18790	1527
5549	18793	1523
5550	18797	1520
5551	18800	1517
5552	18803	1513
5553	18806	1510
5554	18810	1506
5555	18813	1503
5556	18817	1500
5557	18830	1497
5558	18837	1494
5559	18841	1491
5560	18844	1487
5561	18847	1484
5562	18850	1480
5563	18853	1477
5564	18856	1473
5565	18860	1470
5566	18863	1467
5567	18866	1463
5568	18869	1460
5569	18872	1456
5570	18876	1453
5571	18879	1450
5572	18883	1446
5573	18886	1443
5574	18890	1440
5575	18893	1436
5576	18897	1433
5577	18900	1429
5578	18904	1426
5579	18907	1423
5580	18910	1419
5581	18913	1416
5582	18927	1413
5583	18930	1410
5584	18933	1406
5585	18936	1403
5586	18940	1400
5587	18942	1396
5588	18945	1393
5589	18948	1389
5590	18951	1386
5591	18954	1382
5592	18957	1379
5593	18960	1376
5594	18964	1372
5595	18967	1369
5596	18970	1365
5597	18973	1362
5598	18976	1359
5599	18979	1355
5600	18983	1352
5601	18986	1348
5602	18990	1345
5603	19000	1342
5604	19003	1339
5605	19007	1335
5606	19011	1332
5607	19015	1329
5608	19018	1325
5609	19021	1322
5610	19025	1319
5611	19028	1315
5612	19031	1312
5613	19034	1308
5614	19037	1305
5615	19041	1301
5616	19044	1298
5617	19047	1295
5618	19050	1291
5619	19054	1288
5620	19057	1284
5621	19060	1281
5622	19063	1278
5623	19066	1274
5624	19070	1271
5625	19073	1267
5626	19076	1264
5627	19079	1261
5628	19082	1257
5629	19085	1254
5630	19089	1250
5631	19093	1247
5632	19097	1244
5633	19107	1241
5634	19110	1237
5635	19113	1234
5636	19117	1231
5637	19120	1227
5638	19124	1224
5639	19128	1220
5640	19131	1217
5641	19135	1214
5642	19138	1210
5643	19142	1207
5644	19145	1204
5645	19148	1200
5646	19151	1197
5647	19155	1193
5648	19159	1190
5649	19162	1187
5650	19165	1183
5651	19169	1180
5652	19171	1176
5653	19175	1173
5654	19178	1170
5655	19181	1166
5656	19185	1163
5657	19188	1159
5658	19200	1156
5659	19204	1153
5660	19208	1150
5661	19211	1146
5662	19215	1143
5663	19227	1140
5664	19235	1137
5665	19238	1134
5666	19241	1130
5667	19245	1127
5668	19248	1123
5669	19251	1120
5670	19254	1117
5671	19257	1113
5672	19260	1110
5673	19263	1106
5674	19267	1103
5675	19270	1100
5676	19274	1096
5677	19278	1093
5678	19281	1089
5679	19284	1086
5680	19287	1083
5681	19290	1079
5682	19293	1076
5683	19296	1072
5684	19300	1069
5685	19303	1065
5686	19307	1062
5687	19310	1059
5688	19313	1055
5689	19316	1052
5690	19319	1048
5691	19322	1045
5692	19325	1042
5693	19329	1038
5694	19332	1035
5695	19336	1031
5696	19339	1028
5697	19342	1025
5698	19346	1021
5699	19349	1018
5700	19352	1014
5701	19355	1011
5702	19359	1008
5703	19363	1004
5704	19366	1001
5705	19369	998
5706	19373	994
5707	19377	991
5708	19380	987
5709	19383	984
5710	19387	981
5711	19390	977
5712	19393	974
5713	19396	970
5714	19400	967
5715	19403	964
5716	19406	960
5717	19409	957
5718	19412	953
5719	19415	950
5720	19418	946
5721	19421	943
5722	19425	940
5723	19428	936
5724	19431	933
5725	19434	929
5726	19438	926
5727	19441	923
5728	19445	919
5729	19448	916
5730	19451	913
5731	19454	909
5732	19457	906
5733	19461	902
5734	19464	899
5735	19467	896
5736	19471	892
5737	19474	889
5738	19477	885
5739	19480	882
5740	19483	878
5741	19487	875
5742	19490	872
5743	19493	868
5744	19496	865
5745	19499	861
5746	19502	858
5747	19506	855
5748	19509	851
5749	19512	848
5750	19515	844
5751	19518	841
5752	19521	838
5753	19525	834
5754	19528	831
5755	19531	827
5756	19534	824
5757	19538	821
5758	19541	817
5759	19544	814
5760	19548	810
5761	19551	807
5762	19555	804
5763	19558	800
5764	19561	797
5765	19564	793
5766	19567	790
5767	19571	787
5768	19574	783
5769	19577	780
5770	19581	776
5771	19584	773
5772	19587	770
5773	19590	766
5774	19593	763
5775	19597	760
5776	19600	756
5777	19604	753
5778	19607	749
5779	19610	746
5780	19613	743
5781	19617	739
5782	19621	736
5783	19624	732
5784	19627	729
5785	19630	726
5786	19635	722
5787	19638	719
5788	19641	715
5789	19645	712
5790	19648	709
5791	19651	705
5792	19654	702
5793	19657	698
5794	19661	695
5795	19664	692
5796	19667	688
5797	19671	685
5798	19675	681
5799	19680	678
5800	19683	675
5801	19687	671
5802	19691	668
5803	19695	665
5804	19699	661
5805	19702	658
5806	19706	654
5807	19710	651
5808	19713	648
5809	19717	644
5810	19720	641
5811	19723	638
5812	19727	634
5813	19730	631
5814	19733	627
5815	19737	624
5816	19740	621
5817	19743	617
5818	19746	614
5819	19749	610
5820	19752	607
5821	19756	604
5822	19759	600
5823	19763	597
5824	19766	593
5825	19769	590
5826	19772	587
5827	19775	583
5828	19779	580
5829	19783	576
5830	19786	573
5831	19789	570
5832	19792	566
5833	19795	563
5834	19799	559
5835	19801	556
5836	19805	553
5837	19809	549
5838	19812	546
5839	19815	542
5840	19818	539
5841	19822	536
5842	19825	532
5843	19828	529
5844	19831	525
5845	19834	522
5846	19838	519
5847	19841	515
5848	19844	512
5849	19847	508
5850	19850	505
5851	19853	502
5852	19856	498
5853	19859	495
5854	19863	491
5855	19866	488
5856	19869	485
5857	19872	481
5858	19876	478
5859	19880	474
5860	19883	471
5861	19886	468
5862	19889	464
5863	19892	461
5864	19895	457
5865	19899	454
5866	19902	451
5867	19905	447
5868	19908	444
5869	19912	440
5870	19915	437
5871	19919	434
5872	19922	430
5873	19925	427
5874	19928	424
5875	19931	420
5876	19934	417
5877	19938	413
5878	19941	410
5879	19944	407
5880	19947	403
5881	19950	400
5882	19954	396
5883	19958	393
5884	19961	390
5885	19964	386
5886	19967	383
5887	19970	379
5888	19974	376
5889	19977	373
5890	19980	369
5891	19983	366
5892	19986	362
5893	19989	359
5894	19992	356
5895	19996	352
5896	19999	349
5897	20002	345
5898	20005	342
5899	20008	339
5900	20011	335
5901	20014	332
5902	20018	328
5903	20021	325
5904	20025	322
5905	20029	318
5906	20032	315
5907	20035	312
5908	20039	308
5909	20042	305
5910	20045	301
5911	20048	298
5912	20051	295
5913	20054	291
5914	20057	288
5915	20061	284
5916	20064	281
5917	20066	278
5918	20070	274
5919	20073	271
5920	20077	267
5921	20080	264
5922	20083	261
5923	20086	257
5924	20089	254
5925	20092	250
5926	20096	247
5927	20099	244
5928	20102	240
5929	20105	237
5930	20108	233
5931	20112	230
5932	20115	227
5933	20118	223
5934	20121	220
5935	20125	216
5936	20129	213
5937	20132	210
5938	20136	206
5939	20139	203
5940	20143	200
5941	20146	196
5942	20150	193
5943	20153	189
5944	20157	186
5945	20160	183
5946	20164	179
5947	20167	176
5948	20170	172
5949	20173	169
5950	20178	166
5951	20181	162
5952	20185	159
5953	20188	155
5954	20192	152
5955	20195	149
5956	20198	145
5957	20201	142
5958	20206	139
5959	20209	135
5960	20212	132
5961	20215	128
5962	20218	125
5963	20221	122
5964	20225	118
5965	20228	115
5966	20232	111
5967	20235	108
5968	20239	105
5969	20243	101
5970	20246	98
5971	20249	94
5972	20253	91
5973	20256	88
5974	20260	84
5975	20263	81
5976	20267	77
5977	20270	74
5978	20273	71
5979	20276	67
5980	20280	64
5981	20284	61
5982	20287	57
5983	20290	54
5984	20293	50
5985	20297	47
5986	20300	44
5987	20305	40
5988	20308	37
5989	20311	33
5990	20315	30
5991	20318	27
5992	20322	23
5993	20325	20
5994	20329	16
5995	20332	13
5996	20336	10
5997	20339	6
5998	20343	3
5999	20346	0
