iter	RMSE
2919	0.09369991172
2920	0.09369292089
2921	0.09369066724
2922	0.09368415735
2923	0.09368159141
2924	0.09367138365
2925	0.09366769352
2926	0.09366509501
2927	0.09366049309
2928	0.09365823102
2929	0.09365084983
2930	0.09363165883
2931	0.09362147893
2932	0.09361341076
2933	0.09360621961
2934	0.09360227627
2935	0.09359925902
2936	0.09359318013
2937	0.09358346931
2938	0.09357654951
2939	0.09357157259
2940	0.09356708536
2941	0.09355216946
2942	0.09354736229
2943	0.09354275327
2944	0.09354105086
2945	0.09353685153
2946	0.09352144282
2947	0.09350482874
2948	0.09350155619
2949	0.09349819826
2950	0.09348779829
2951	0.09348304269
2952	0.09347332781
2953	0.09346742281
2954	0.09345824455
2955	0.09345516639
2956	0.09344945616
2957	0.09344341048
2958	0.09343935499
2959	0.09343788785
2960	0.09343590964
2961	0.09342532402
2962	0.09342255339
2963	0.09341861045
2964	0.09341437595
2965	0.09340377177
2966	0.09339170258
2967	0.09338778804
2968	0.09338574387
2969	0.09337607719
2970	0.0933645968
2971	0.09335777706
2972	0.09334878186
2973	0.09334199036
2974	0.09333304073
2975	0.09332977352
2976	0.09332331351
2977	0.09331589679
2978	0.09330631777
2979	0.09329996047
2980	0.09329705732
2981	0.09329042573
2982	0.09328485645
2983	0.09328254231
2984	0.09327336256
2985	0.09326960498
2986	0.09325675561
2987	0.09325455301
2988	0.09325225456
2989	0.09324890447
2990	0.09324647565
2991	0.0932452205
2992	0.09323640992
2993	0.09322639158
2994	0.09322275153
2995	0.09320421369
2996	0.09320030324
2997	0.09319865994
2998	0.0931918992
2999	0.09319067935
3000	0.09317820674
3001	0.09317432553
3002	0.0931704781
3003	0.09316830772
3004	0.09316043921
3005	0.09314774207
3006	0.09314311548
3007	0.09313020498
3008	0.09311042088
3009	0.09310906024
3010	0.09310125099
3011	0.09309803355
3012	0.09309673082
3013	0.0930907272
3014	0.09308686185
3015	0.09308486549
3016	0.09308357488
3017	0.09308036803
3018	0.09307334008
3019	0.09306921856
3020	0.09305871362
3021	0.09305233827
3022	0.09304387984
3023	0.09304267321
3024	0.09302643127
3025	0.09301389106
3026	0.09301009289
3027	0.09300445331
3028	0.09299767811
3029	0.09299107856
3030	0.09298661876
3031	0.09298436906
3032	0.09298154711
3033	0.09297419922
3034	0.09296382678
3035	0.09295323022
3036	0.09294291921
3037	0.09293354942
3038	0.09292402503
3039	0.09291657102
3040	0.09290747774
3041	0.0928966209
3042	0.09289099253
3043	0.09288233282
3044	0.0928710943
3045	0.09286888247
3046	0.09286669974
3047	0.09286402908
3048	0.09285792777
3049	0.09285412901
3050	0.09284551401
3051	0.09283437636
3052	0.0928287623
3053	0.09281824004
3054	0.09281389009
3055	0.09281068372
3056	0.09279542769
3057	0.09278553824
3058	0.09278429372
3059	0.09277986588
3060	0.0927763391
3061	0.09276282326
3062	0.09274565875
3063	0.09273051467
3064	0.09272379961
3065	0.09271789135
3066	0.09269889174
3067	0.09269185207
3068	0.0926810406
3069	0.09267731693
3070	0.09267454819
3071	0.09267004827
3072	0.09266790196
3073	0.09266305853
3074	0.09265473147
3075	0.09265255096
3076	0.09264012128
3077	0.09263359092
3078	0.09262880194
3079	0.09262504565
3080	0.09262148449
3081	0.09261183044
3082	0.09260881218
3083	0.09259987219
3084	0.09259025219
3085	0.09258607434
3086	0.09257832998
3087	0.09257649139
3088	0.09256964239
3089	0.09256277521
3090	0.09255904352
3091	0.09254515999
3092	0.09253858296
3093	0.09253691347
3094	0.09253273635
3095	0.0925258514
3096	0.09252314486
3097	0.09252099223
3098	0.09251724457
3099	0.0925078802
3100	0.09250370044
3101	0.09249368626
3102	0.09248850674
3103	0.0924849848
3104	0.09248285477
3105	0.09246772471
3106	0.09246459455
3107	0.0924509998
3108	0.09244620675
3109	0.09243974924
3110	0.09243712526
3111	0.09243424591
3112	0.09242542404
3113	0.09241937269
3114	0.09241168061
3115	0.09240555429
3116	0.09239665728
3117	0.09238720495
3118	0.09238604543
3119	0.09237565595
3120	0.09236927882
3121	0.09236724665
3122	0.09236536206
3123	0.0923545306
3124	0.0923439064
3125	0.09233770095
3126	0.0923319002
3127	0.09232706542
3128	0.0923147824
3129	0.09230203993
3130	0.09229085065
3131	0.0922844657
3132	0.09227802929
3133	0.09227002469
3134	0.09226801097
3135	0.09226427332
3136	0.09225763571
3137	0.09224907232
3138	0.09224818771
3139	0.09224134866
3140	0.09223681487
3141	0.09223163159
3142	0.09222796736
3143	0.09222388439
3144	0.09222023609
3145	0.09221840244
3146	0.09220091917
3147	0.09219509243
3148	0.09218924517
3149	0.09217350249
3150	0.09216238137
3151	0.09215082475
3152	0.09214305069
3153	0.09213401756
3154	0.09212840853
3155	0.09212746469
3156	0.09212537889
3157	0.09211694506
3158	0.09210697344
3159	0.0921036363
3160	0.0921000358
3161	0.09208295293
3162	0.09207931187
3163	0.09207020875
3164	0.09204932933
3165	0.09203495623
3166	0.09202081361
3167	0.09201635947
3168	0.09201315924
3169	0.09200244163
3170	0.09200120838
3171	0.09199490027
3172	0.09199375449
3173	0.09199124156
3174	0.09198917277
3175	0.0919749364
3176	0.09196434127
3177	0.09195158694
3178	0.09194500495
3179	0.09193959622
3180	0.09193584224
3181	0.09193008679
3182	0.09192731494
3183	0.09192615397
3184	0.0919236817
3185	0.091918174
3186	0.09191362614
3187	0.09190287063
3188	0.09189368216
3189	0.09188735845
3190	0.09188203228
3191	0.09187555157
3192	0.09187036018
3193	0.09186177188
3194	0.09185892611
3195	0.09185454387
3196	0.09184255652
3197	0.09183078385
3198	0.09182558367
3199	0.09181640192
3200	0.09180656293
3201	0.09180256819
3202	0.09179712558
3203	0.09179469967
3204	0.0917870268
3205	0.09178274315
3206	0.09178002335
3207	0.0917690743
3208	0.09176332711
3209	0.09175838924
3210	0.09175008184
3211	0.0917498293
3212	0.09174436814
3213	0.09173803448
3214	0.09173235945
3215	0.09172414556
3216	0.0917210208
3217	0.09171929608
3218	0.09171391213
3219	0.09171098557
3220	0.09170916806
3221	0.09170804118
3222	0.09169406068
3223	0.09168985173
3224	0.09168722209
3225	0.09168051458
3226	0.0916740856
3227	0.09167133278
3228	0.09165766939
3229	0.09164566975
3230	0.09164392333
3231	0.09164047782
3232	0.091636939
3233	0.09163352747
3234	0.09162867863
3235	0.09162753252
3236	0.09161289006
3237	0.09160829325
3238	0.09160491234
3239	0.09160297664
3240	0.09159975393
3241	0.09159337919
3242	0.09158903386
3243	0.09158528052
3244	0.09158211581
3245	0.09157823279
3246	0.091569582
3247	0.09155493256
3248	0.09154986462
3249	0.09154887959
3250	0.09154060577
3251	0.09153527605
3252	0.09153180608
3253	0.09151622962
3254	0.09151061228
3255	0.09150130282
3256	0.09149626276
3257	0.091481328
3258	0.09147501086
3259	0.09147004733
3260	0.09146406335
3261	0.09146061815
3262	0.09145646482
3263	0.09145088636
3264	0.09144320781
3265	0.0914387196
3266	0.09143620884
3267	0.09143278574
3268	0.09142941177
3269	0.0914216845
3270	0.09141874651
3271	0.09140374803
3272	0.09139619112
3273	0.09138196237
3274	0.09137672284
3275	0.09137331883
3276	0.09136661969
3277	0.09136302307
3278	0.09134924349
3279	0.09134744049
3280	0.09134513224
3281	0.09134175233
3282	0.09133591538
3283	0.0913325691
3284	0.0913266293
3285	0.0913175821
3286	0.09131675663
3287	0.09130270197
3288	0.09130051196
3289	0.09128960815
3290	0.09128628886
3291	0.09128082066
3292	0.09127546586
3293	0.09126848001
3294	0.09126344534
3295	0.09125959901
3296	0.09125283841
3297	0.09124784314
3298	0.09124235402
3299	0.09123668975
3300	0.09122731953
3301	0.09122580328
3302	0.09121973356
3303	0.0912159156
3304	0.09121256171
3305	0.09120902313
3306	0.09120816179
3307	0.09120042996
3308	0.09119295965
3309	0.09118479112
3310	0.09117958031
3311	0.09117441114
3312	0.09116990575
3313	0.09116744613
3314	0.09116377869
3315	0.09115725561
3316	0.09115391251
3317	0.09114937992
3318	0.09114150508
3319	0.09113758948
3320	0.09113403596
3321	0.09112937653
3322	0.0911201759
3323	0.09111465747
3324	0.09111112949
3325	0.09110512536
3326	0.0910958271
3327	0.09108540379
3328	0.09108142137
3329	0.09107649325
3330	0.09106487281
3331	0.0910615787
3332	0.09104738992
3333	0.09104414993
3334	0.09103606257
3335	0.09103310838
3336	0.09101428379
3337	0.09101271641
3338	0.09100800648
3339	0.09100427194
3340	0.09099850243
3341	0.09099598186
3342	0.09098854819
3343	0.09098214523
3344	0.09097780283
3345	0.09097206147
3346	0.09096428727
3347	0.09096220731
3348	0.09095901155
3349	0.09095327985
3350	0.09094983576
3351	0.09094497639
3352	0.0909420742
3353	0.09093993744
3354	0.09092990214
3355	0.09092870406
3356	0.09092707561
3357	0.09091877905
3358	0.09091703711
3359	0.09091483555
3360	0.09091109686
3361	0.09090451697
3362	0.09088989704
3363	0.09088732783
3364	0.09088020751
3365	0.09087726263
3366	0.0908603034
3367	0.09085713299
3368	0.0908533926
3369	0.09084191091
3370	0.0908398232
3371	0.09083072445
3372	0.09082609139
3373	0.09081920722
3374	0.09081592868
3375	0.09081117235
3376	0.09080603418
3377	0.0907946365
3378	0.09078677961
3379	0.09078368857
3380	0.09077222391
3381	0.09076547857
3382	0.09075936476
3383	0.09075414967
3384	0.09073853301
3385	0.09072675323
3386	0.09071426614
3387	0.09071143451
3388	0.09070829238
3389	0.09069700095
3390	0.09069452282
3391	0.09069154946
3392	0.09068165035
3393	0.09066514125
3394	0.09065733538
3395	0.0906536942
3396	0.09064513642
3397	0.0906425493
3398	0.09063876573
3399	0.09063504483
3400	0.09063193109
3401	0.09062924435
3402	0.09062615317
3403	0.0906247532
3404	0.09061778861
3405	0.09061204643
3406	0.0906069279
3407	0.09059828809
3408	0.09059290122
3409	0.09058325624
3410	0.09057616913
3411	0.09056864038
3412	0.0905632036
3413	0.09055637649
3414	0.09054266746
3415	0.09053641957
3416	0.09053336902
3417	0.09053208731
3418	0.09052459735
3419	0.09051514949
3420	0.09050005526
3421	0.09048727141
3422	0.09047384112
3423	0.09046775664
3424	0.09046364768
3425	0.09045771958
3426	0.09045362078
3427	0.09045046975
3428	0.09043252788
3429	0.09042812176
3430	0.09042114666
3431	0.0904103107
3432	0.09040413515
3433	0.09039759513
3434	0.09038586024
3435	0.09037352421
3436	0.09036213
3437	0.09035971744
3438	0.09035606737
3439	0.09035308068
3440	0.09034597074
3441	0.09033203145
3442	0.09032651831
3443	0.09031815304
3444	0.09031664005
3445	0.09031383038
3446	0.09030772168
3447	0.09030403876
3448	0.09030331598
3449	0.09030181712
3450	0.09030004959
3451	0.09029602093
3452	0.09029110263
3453	0.09028215477
3454	0.0902734798
3455	0.09026963048
3456	0.09026582164
3457	0.09026118392
3458	0.09025360947
3459	0.09024361098
3460	0.09023397424
3461	0.09023178306
3462	0.09022211338
3463	0.09021884044
3464	0.09020862807
3465	0.09020082619
3466	0.09019492879
3467	0.09018516213
3468	0.09017873874
3469	0.09017405275
3470	0.09016117832
3471	0.09015438933
3472	0.09014899043
3473	0.09014013324
3474	0.0901371732
3475	0.09013361462
3476	0.09013067824
3477	0.09012628262
3478	0.09011923779
3479	0.09011210227
3480	0.09010574166
3481	0.09009660738
3482	0.09008900815
3483	0.09008720579
3484	0.09008462216
3485	0.09006920032
3486	0.09005505616
3487	0.09004932361
3488	0.09003893898
3489	0.09003613566
3490	0.09003148678
3491	0.09002948226
3492	0.09001547171
3493	0.09000785713
3494	0.0900062798
3495	0.09000324277
3496	0.08999628922
3497	0.08999261921
3498	0.08998371711
3499	0.08998154622
3500	0.08997562852
3501	0.08997272114
3502	0.08996858609
3503	0.08996411146
3504	0.08996122645
3505	0.0899589528
3506	0.08995593949
3507	0.0899476178
3508	0.08994475406
3509	0.08993967488
3510	0.08993820767
3511	0.0899298769
3512	0.08992656098
3513	0.08991894159
3514	0.08991062829
3515	0.08990805851
3516	0.08990494857
3517	0.08990196174
3518	0.08989911903
3519	0.08989513487
3520	0.08989265276
3521	0.08988843607
3522	0.0898759619
3523	0.08987498346
3524	0.08986868294
3525	0.08986023296
3526	0.08985176052
3527	0.0898494209
3528	0.08984037045
3529	0.08983187875
3530	0.08982899067
3531	0.08982603152
3532	0.08981759307
3533	0.08980950286
3534	0.08980050404
3535	0.08979114961
3536	0.08979070786
3537	0.08977600698
3538	0.08977313528
3539	0.08977020279
3540	0.0897609973
3541	0.08975698535
3542	0.08974879233
3543	0.08974319748
3544	0.08972805944
3545	0.08972487569
3546	0.08972209323
3547	0.08971462163
3548	0.08971170886
3549	0.08970460497
3550	0.08969656477
3551	0.08969170239
3552	0.08968944714
3553	0.08967901869
3554	0.08967164709
3555	0.08965638821
3556	0.08965127265
3557	0.08963573577
3558	0.08962974992
3559	0.08962264962
3560	0.08961532092
3561	0.08961209739
3562	0.08960090671
3563	0.08959802049
3564	0.08959214452
3565	0.08958365158
3566	0.08957638496
3567	0.08957288725
3568	0.08957093454
3569	0.08956531397
3570	0.08956286858
3571	0.08956012568
3572	0.08955085554
3573	0.08954386107
3574	0.08953816472
3575	0.08952938301
3576	0.0895246915
3577	0.08951253921
3578	0.0895116101
3579	0.08950490787
3580	0.08949797073
3581	0.08949223052
3582	0.0894890676
3583	0.0894873429
3584	0.08948453383
3585	0.08947862232
3586	0.08946778503
3587	0.08946421155
3588	0.08945796917
3589	0.08944970936
3590	0.08944211008
3591	0.08943940058
3592	0.08942307493
3593	0.08942194047
3594	0.08941887758
3595	0.08941548236
3596	0.08940738547
3597	0.08939830966
3598	0.08938396979
3599	0.08937698663
3600	0.08937229975
3601	0.08936685657
3602	0.08936399272
3603	0.08935945184
3604	0.08935061757
3605	0.08934900152
3606	0.08934360537
3607	0.08934262064
3608	0.0893379671
3609	0.08933512727
3610	0.08933388462
3611	0.08932793612
3612	0.08932055771
3613	0.08931381662
3614	0.08931114213
3615	0.08930803861
3616	0.08930092571
3617	0.08929670892
3618	0.08928981521
3619	0.0892799763
3620	0.08927763213
3621	0.0892749121
3622	0.08927107167
3623	0.08926825069
3624	0.08926591935
3625	0.08926279388
3626	0.08925206675
3627	0.08924307144
3628	0.08924027034
3629	0.08923795082
3630	0.08923655229
3631	0.0892355526
3632	0.0892318862
3633	0.08922998266
3634	0.08921539055
3635	0.08920186636
3636	0.08919909521
3637	0.08919517815
3638	0.08919242696
3639	0.08918453887
3640	0.0891801875
3641	0.08916907654
3642	0.08916634065
3643	0.08916359945
3644	0.08914721754
3645	0.08914533196
3646	0.08914180886
3647	0.08913696753
3648	0.08913364754
3649	0.08912995382
3650	0.08912675066
3651	0.08911744306
3652	0.08911209574
3653	0.08910241777
3654	0.08909764671
3655	0.08909604927
3656	0.08909318074
3657	0.08908391056
3658	0.08907537754
3659	0.08906867604
3660	0.08906403514
3661	0.08905875026
3662	0.08905763101
3663	0.08905344966
3664	0.08904688348
3665	0.08904518075
3666	0.08903799584
3667	0.08903240435
3668	0.08903010093
3669	0.08902871319
3670	0.08902564179
3671	0.08901647713
3672	0.08901035768
3673	0.08900460797
3674	0.08900116107
3675	0.08899669452
3676	0.08899418032
3677	0.0889890758
3678	0.08897651225
3679	0.08897382628
3680	0.0889719312
3681	0.08896290117
3682	0.08895834428
3683	0.08895229201
3684	0.08894956985
3685	0.0889450455
3686	0.08894220505
3687	0.08893843786
3688	0.08892987079
3689	0.08892811011
3690	0.08892552225
3691	0.08891951908
3692	0.08891785622
3693	0.0889144959
3694	0.08890805478
3695	0.08890307667
3696	0.08890069759
3697	0.08889705405
3698	0.08888825202
3699	0.0888827433
3700	0.08887693468
3701	0.08887353702
3702	0.08886725611
3703	0.08886333536
3704	0.0888467353
3705	0.08884203135
3706	0.08883333887
3707	0.08882693056
3708	0.08882226098
3709	0.08881748724
3710	0.08881493545
3711	0.08881303638
3712	0.08880960656
3713	0.08880002454
3714	0.08879125958
3715	0.08878871056
3716	0.08878712681
3717	0.08878129788
3718	0.08878042758
3719	0.0887788124
3720	0.08877716063
3721	0.08876459642
3722	0.08876106785
3723	0.0887560744
3724	0.08875272498
3725	0.08874376327
3726	0.08874112594
3727	0.08873458809
3728	0.08873277927
3729	0.08873052753
3730	0.08872803002
3731	0.0887257652
3732	0.08871442293
3733	0.08871190362
3734	0.08869773714
3735	0.08869190807
3736	0.08869035111
3737	0.08868229773
3738	0.0886769781
3739	0.08866856613
3740	0.08866249672
3741	0.08865581941
3742	0.08864777178
3743	0.08864447546
3744	0.08864282787
3745	0.08864057644
3746	0.08863515531
3747	0.08862895316
3748	0.08862604281
3749	0.0886224095
3750	0.08861718325
3751	0.08860909095
3752	0.0886059899
3753	0.08860441732
3754	0.08859607356
3755	0.08859019982
3756	0.08858501926
3757	0.08858130683
3758	0.08857465838
3759	0.08857168072
3760	0.08856263084
3761	0.08855767795
3762	0.08855295475
3763	0.08854711663
3764	0.08854315885
3765	0.0885331223
3766	0.08852782725
3767	0.08851604256
3768	0.08851201201
3769	0.08850196354
3770	0.08849154836
3771	0.08848304156
3772	0.08848082082
3773	0.08847535352
3774	0.08847401498
3775	0.08846837255
3776	0.08846427153
3777	0.08845662187
3778	0.08845485899
3779	0.088441264
3780	0.08843772917
3781	0.08843182243
3782	0.08842936827
3783	0.0884266455
3784	0.08841808057
3785	0.08841544851
3786	0.08841412837
3787	0.08841126377
3788	0.08840484561
3789	0.08840285394
3790	0.08840042247
3791	0.0883915979
3792	0.08838191232
3793	0.08838060803
3794	0.08837474257
3795	0.08836504249
3796	0.08835555872
3797	0.08834698022
3798	0.08834309958
3799	0.08834119168
3800	0.08832726158
3801	0.08832482647
3802	0.0883215419
3803	0.08831957802
3804	0.08831690656
3805	0.08831496109
3806	0.08831174855
3807	0.08830936843
3808	0.08830426269
3809	0.08830254825
3810	0.08829368879
3811	0.08828762418
3812	0.08827609669
3813	0.08827334619
3814	0.08826792357
3815	0.0882670054
3816	0.08826522881
3817	0.08826304065
3818	0.08825992696
3819	0.08825756941
3820	0.08825523015
3821	0.088252391
3822	0.08824845435
3823	0.08824376851
3824	0.08823314631
3825	0.08822838837
3826	0.08822542937
3827	0.0882202657
3828	0.08821245535
3829	0.08821103778
3830	0.08820307751
3831	0.08819653929
3832	0.0881915124
3833	0.08818767879
3834	0.08818483616
3835	0.08818145502
3836	0.08817709387
3837	0.08817539403
3838	0.08816583834
3839	0.08816449824
3840	0.0881605459
3841	0.08815817413
3842	0.08815062276
3843	0.08814934702
3844	0.08814318483
3845	0.08813962024
3846	0.08813478759
3847	0.08813212292
3848	0.08812767443
3849	0.08812248425
3850	0.08812051989
3851	0.08811816211
3852	0.08811189699
3853	0.0881097396
3854	0.08809948382
3855	0.08809059037
3856	0.08808787371
3857	0.08808100931
3858	0.08807809415
3859	0.08807032679
3860	0.08805960501
3861	0.08805334375
3862	0.08804556436
3863	0.08804441402
3864	0.08804264204
3865	0.08803656031
3866	0.0880271623
3867	0.08802282113
3868	0.08801440448
3869	0.0880043949
3870	0.08799990868
3871	0.0879879166
3872	0.08798705126
3873	0.0879801482
3874	0.08797854127
3875	0.08796074014
3876	0.08795524212
3877	0.08794966994
3878	0.08794348719
3879	0.08793479112
3880	0.08793352846
3881	0.08792350021
3882	0.08792150069
3883	0.08791941075
3884	0.08791815853
3885	0.08791645608
3886	0.08790322389
3887	0.08789971875
3888	0.08789487233
3889	0.08789251529
3890	0.08788718759
3891	0.08787416103
3892	0.08787180799
3893	0.08786999406
3894	0.08785933022
3895	0.08785296911
3896	0.08784261096
3897	0.08783335933
3898	0.08782651664
3899	0.08781210015
3900	0.08780516396
3901	0.08780287833
3902	0.0877952236
3903	0.08779367533
3904	0.08779251324
3905	0.08778396244
3906	0.08777509097
3907	0.08776898904
3908	0.08776544553
3909	0.0877624298
3910	0.08775818405
3911	0.08775164107
3912	0.08774952651
3913	0.0877474383
3914	0.08773967517
3915	0.08773658151
3916	0.08772129677
3917	0.08771881758
3918	0.08771355554
3919	0.087709282
3920	0.08770364628
3921	0.08770155223
3922	0.08769228485
3923	0.0876908039
3924	0.08768998008
3925	0.08768747402
3926	0.08768623833
3927	0.0876779103
3928	0.08767418429
3929	0.08767191389
3930	0.08766599948
3931	0.08766117481
3932	0.08765892011
3933	0.08765707086
3934	0.08764377565
3935	0.08763426661
3936	0.08763150841
3937	0.08762319891
3938	0.08760894074
3939	0.08760559952
3940	0.08760491505
3941	0.08760188261
3942	0.08758883508
3943	0.08758394236
3944	0.08758135203
3945	0.08757659001
3946	0.08757481194
3947	0.08756409742
3948	0.08755743251
3949	0.08755616285
3950	0.0875457957
3951	0.08752835821
3952	0.08752205387
3953	0.087514005
3954	0.08750800764
3955	0.08750462959
3956	0.08749217836
3957	0.08748850328
3958	0.08748370137
3959	0.08747958837
3960	0.08747538536
3961	0.08746863305
3962	0.08746615474
3963	0.08746329129
3964	0.08746058507
3965	0.08745866305
3966	0.08745351268
3967	0.08745146056
3968	0.08744218727
3969	0.08744138266
3970	0.08743872431
3971	0.08742770873
3972	0.08742213722
3973	0.08741404451
3974	0.08741076001
3975	0.08740613115
3976	0.08740503816
3977	0.08739565124
3978	0.08738835468
3979	0.08738193594
3980	0.08737832372
3981	0.08737562546
3982	0.08736972456
3983	0.0873637064
3984	0.08735591071
3985	0.08735371081
3986	0.08734117871
3987	0.08733725052
3988	0.08733349697
3989	0.08732932977
3990	0.08732843009
3991	0.08732534645
3992	0.08732329906
3993	0.08731572599
3994	0.08731083319
3995	0.08730865113
3996	0.08729702578
3997	0.0872939452
3998	0.08728613195
3999	0.08728429726
4000	0.08727326196
4001	0.08726058808
4002	0.08725781972
4003	0.08725174214
4004	0.0872505419
4005	0.0872407719
4006	0.08723309381
4007	0.08722896492
4008	0.08722354415
4009	0.08721944519
4010	0.08720890107
4011	0.08720218264
4012	0.0872005563
4013	0.08719086108
4014	0.08718910476
4015	0.08717519429
4016	0.08716472217
4017	0.08716268694
4018	0.08715296407
4019	0.08714374743
4020	0.08713852825
4021	0.08712898726
4022	0.08712218544
4023	0.08712177209
4024	0.08711772072
4025	0.0871138265
4026	0.0871112
4027	0.08710633123
4028	0.08710305434
4029	0.08710009951
4030	0.08709808202
4031	0.08709607483
4032	0.08708662587
4033	0.08708052704
4034	0.08707495159
4035	0.08707326855
4036	0.08707172689
4037	0.08706654506
4038	0.08705706793
4039	0.08705506904
4040	0.08705331862
4041	0.08705116768
4042	0.08704593759
4043	0.0870401028
4044	0.08703449984
4045	0.08703051644
4046	0.08702683979
4047	0.0870104721
4048	0.08700817336
4049	0.08700650957
4050	0.08699783254
4051	0.08699510219
4052	0.08699443579
4053	0.08699270981
4054	0.08699165743
4055	0.08698915621
4056	0.08698717849
4057	0.08697735885
4058	0.086975031
4059	0.08697289739
4060	0.08696913294
4061	0.08696701445
4062	0.0869593874
4063	0.08695596264
4064	0.08695000079
4065	0.08694604409
4066	0.08694036279
4067	0.08693849915
4068	0.08693760438
4069	0.08692899091
4070	0.08692714029
4071	0.08692405702
4072	0.08691214352
4073	0.08690414101
4074	0.08689730211
4075	0.0868850962
4076	0.08688189126
4077	0.0868772367
4078	0.08687515072
4079	0.08686802443
4080	0.08686376223
4081	0.08686097121
4082	0.08685873652
4083	0.08685702521
4084	0.08684920999
4085	0.08684714001
4086	0.08684336908
4087	0.08683775597
4088	0.08682937865
4089	0.08682789697
4090	0.08682100711
4091	0.08681589613
4092	0.0868045623
4093	0.08680083581
4094	0.08679513698
4095	0.08678701589
4096	0.0867840196
4097	0.08677076496
4098	0.08676807164
4099	0.08676610939
4100	0.08676156089
4101	0.086753678
4102	0.086752429
4103	0.08674791991
4104	0.08673969926
4105	0.08673763607
4106	0.08673618385
4107	0.08672881458
4108	0.08672267741
4109	0.08671763376
4110	0.08671558815
4111	0.08671117762
4112	0.08670921095
4113	0.08670594165
4114	0.08670349235
4115	0.08670262168
4116	0.0866945397
4117	0.0866929785
4118	0.08668873546
4119	0.08668257294
4120	0.08667996206
4121	0.086678622
4122	0.08666752962
4123	0.08666073191
4124	0.08665908916
4125	0.08665222903
4126	0.08664197305
4127	0.08662914275
4128	0.08662445111
4129	0.08662319732
4130	0.08662106635
4131	0.08661124469
4132	0.08660243255
4133	0.08660103198
4134	0.08659386257
4135	0.08658698139
4136	0.08658047091
4137	0.08656749878
4138	0.08655817037
4139	0.08655619431
4140	0.08654839999
4141	0.08654647117
4142	0.0865438075
4143	0.08653441839
4144	0.08653244519
4145	0.08652656822
4146	0.08651302146
4147	0.0865040421
4148	0.08650060446
4149	0.08649372378
4150	0.08649106918
4151	0.08648889928
4152	0.08648464812
4153	0.08647664296
4154	0.08646937454
4155	0.08646648385
4156	0.08646111514
4157	0.08645109082
4158	0.08644213528
4159	0.08643383294
4160	0.08643072922
4161	0.08642035368
4162	0.08641285333
4163	0.08640481925
4164	0.08639419811
4165	0.08638074755
4166	0.08637398553
4167	0.08637095302
4168	0.08636714784
4169	0.08635533714
4170	0.08635205096
4171	0.08634651805
4172	0.08633718814
4173	0.0863302703
4174	0.08632793
4175	0.0863197962
4176	0.08631310326
4177	0.08630724287
4178	0.08630451585
4179	0.08630202265
4180	0.08629263163
4181	0.0862908064
4182	0.0862812527
4183	0.08627753465
4184	0.08627017431
4185	0.08626496535
4186	0.08626131625
4187	0.0862589862
4188	0.08625886416
4189	0.08625729242
4190	0.08625099941
4191	0.0862440972
4192	0.08623716758
4193	0.0862341614
4194	0.0862292937
4195	0.08622748816
4196	0.08622556685
4197	0.08622367877
4198	0.08622078266
4199	0.08621359366
4200	0.08620862198
4201	0.08620577528
4202	0.08620278658
4203	0.08619226361
4204	0.0861907688
4205	0.08618821826
4206	0.08618331141
4207	0.08618010252
4208	0.0861775856
4209	0.08616710561
4210	0.08615911714
4211	0.08615680579
4212	0.08615347918
4213	0.08614181802
4214	0.08613804418
4215	0.08613686147
4216	0.08613450543
4217	0.08613303107
4218	0.08613229085
4219	0.08612664385
4220	0.08612166814
4221	0.08611851414
4222	0.08611050854
4223	0.08610637215
4224	0.08609830475
4225	0.08609386235
4226	0.08609299532
4227	0.08608809412
4228	0.0860802865
4229	0.08607512134
4230	0.0860712997
4231	0.08606454541
4232	0.08605609657
4233	0.0860505746
4234	0.08604565721
4235	0.08604360762
4236	0.08603693154
4237	0.08603444739
4238	0.08602997326
4239	0.08602894499
4240	0.08602697438
4241	0.08602259659
4242	0.08601413254
4243	0.08601251682
4244	0.08600932811
4245	0.08599993129
4246	0.08599466193
4247	0.08597903595
4248	0.08597362458
4249	0.08597202237
4250	0.08597043154
4251	0.08596447806
4252	0.08595708755
4253	0.08595531608
4254	0.08595044017
4255	0.08594816555
4256	0.08594308344
4257	0.08593850965
4258	0.08593722544
4259	0.08593430339
4260	0.08592752578
4261	0.08591737073
4262	0.08591108725
4263	0.08590323698
4264	0.08590237697
4265	0.08588605085
4266	0.08587887492
4267	0.08587642366
4268	0.08587234337
4269	0.08587117889
4270	0.0858637971
4271	0.0858619664
4272	0.08585627942
4273	0.08585181587
4274	0.08584355664
4275	0.08583993056
4276	0.08582930908
4277	0.08581679645
4278	0.08580898833
4279	0.08580391171
4280	0.08579676842
4281	0.08579159083
4282	0.08578542145
4283	0.08578337282
4284	0.08577150563
4285	0.08576816708
4286	0.08576587499
4287	0.08576399821
4288	0.08576049946
4289	0.08575403275
4290	0.08574342325
4291	0.08574107656
4292	0.08572722763
4293	0.08572345218
4294	0.08571800912
4295	0.08571613626
4296	0.08570916084
4297	0.08570145803
4298	0.08569322943
4299	0.08568747306
4300	0.08568617855
4301	0.08567708472
4302	0.08566328808
4303	0.08565858832
4304	0.08565799548
4305	0.08565683151
4306	0.08565157503
4307	0.08564560743
4308	0.08564281969
4309	0.085639517
4310	0.08563563451
4311	0.08563293336
4312	0.08563044194
4313	0.08562600761
4314	0.08562331875
4315	0.08561880884
4316	0.08561621333
4317	0.08560698672
4318	0.08560509993
